Date,High,Low,Open,Close,Volume,Adj Close
2009-01-02,9486.2998046875,9219.099609375,9262.0,9486.2998046875,155200.0,9486.2900390625
2009-01-05,9644.099609375,9506.2998046875,9543.400390625,9644.099609375,199800.0,9644.08984375
2009-01-06,9800.0,9617.7998046875,9677.099609375,9724.0,133200.0,9723.990234375
2009-01-07,9726.2001953125,9503.7998046875,9726.2001953125,9570.0,209200.0,9569.990234375
2009-01-08,9576.099609375,9357.7001953125,9452.7001953125,9469.5,230600.0,9469.490234375
2009-01-09,9529.0,9309.5,9527.7001953125,9378.5,195000.0,9378.490234375
2009-01-12,9350.599609375,9179.2001953125,9329.5,9199.900390625,179200.0,9199.890625
2009-01-13,9111.599609375,8920.2001953125,9098.7998046875,9057.2998046875,249600.0,9057.291015625
2009-01-14,9138.2998046875,8594.2001953125,9132.099609375,8692.7001953125,313600.0,8692.69140625
2009-01-15,8735.7998046875,8500.400390625,8685.900390625,8611.099609375,249800.0,8611.0908203125
2009-01-16,8884.0,8620.099609375,8778.2998046875,8620.099609375,243200.0,8620.0908203125
2009-01-19,8788.2998046875,8389.900390625,8739.099609375,8494.7998046875,229400.0,8494.791015625
2009-01-20,8617.2998046875,8223.7001953125,8462.5,8276.5,299800.0,8276.4912109375
2009-01-21,8388.900390625,8077.10009765625,8212.400390625,8230.7001953125,330400.0,8230.69140625
2009-01-22,8451.2001953125,8117.10009765625,8381.0,8159.2998046875,249800.0,8159.29150390625
2009-01-23,8208.2998046875,7981.7001953125,8152.60009765625,8172.7998046875,224800.0,8172.79150390625
2009-01-26,8420.5,8091.5,8106.5,8375.2001953125,268000.0,8375.19140625
2009-01-27,8410.599609375,8169.0,8408.2001953125,8349.5,251400.0,8349.4912109375
2009-01-28,8733.2998046875,8396.2998046875,8413.5,8701.5,350600.0,8701.4912109375
2009-01-29,8665.0,8403.099609375,8650.2998046875,8477.400390625,245600.0,8477.3916015625
2009-01-30,8511.900390625,8326.400390625,8456.7001953125,8450.400390625,274600.0,8450.3916015625
2009-02-02,8316.099609375,8118.2998046875,8275.400390625,8233.400390625,223000.0,8233.3916015625
2009-02-03,8365.900390625,8180.2998046875,8294.7998046875,8361.900390625,237200.0,8361.8916015625
2009-02-04,8547.599609375,8285.900390625,8413.2001953125,8495.400390625,220000.0,8495.3916015625
2009-02-05,8452.900390625,8209.2001953125,8333.099609375,8440.2001953125,244200.0,8440.19140625
2009-02-06,8608.7001953125,8411.400390625,8498.2998046875,8544.7001953125,226800.0,8544.69140625
2009-02-09,8601.0,8462.599609375,8495.0,8584.7998046875,194400.0,8584.791015625
2009-02-10,8653.7998046875,8390.400390625,8523.400390625,8397.2998046875,214600.0,8397.291015625
2009-02-11,8388.2998046875,8246.2998046875,8330.2001953125,8355.7998046875,217200.0,8355.791015625
2009-02-12,8327.400390625,8116.60009765625,8302.2998046875,8200.900390625,219400.0,8200.8916015625
2009-02-13,8393.7998046875,8254.900390625,8291.2998046875,8265.5,211800.0,8265.4912109375
2009-02-16,8228.900390625,8075.0,8206.0,8075.0,159800.0,8074.99169921875
2009-02-17,8006.10009765625,7783.7998046875,7988.0,7843.2001953125,326200.0,7843.1923828125
2009-02-18,7910.39990234375,7707.0,7890.0,7861.39990234375,259000.0,7861.39208984375
2009-02-19,7964.2998046875,7822.10009765625,7903.2998046875,7875.89990234375,249000.0,7875.89208984375
2009-02-20,7760.10009765625,7601.7998046875,7740.0,7603.60009765625,305200.0,7603.59228515625
2009-02-23,7781.0,7514.89990234375,7729.10009765625,7540.39990234375,245000.0,7540.39208984375
2009-02-24,7547.2001953125,7403.60009765625,7436.7998046875,7483.39990234375,312400.0,7483.39208984375
2009-02-25,7642.7998046875,7385.0,7625.60009765625,7512.10009765625,278800.0,7512.09228515625
2009-02-26,7862.0,7564.7998046875,7571.2001953125,7811.7001953125,326000.0,7811.6923828125
2009-02-27,7736.2998046875,7522.10009765625,7731.89990234375,7620.89990234375,251200.0,7620.89208984375
2009-03-02,7464.2998046875,7270.5,7428.60009765625,7270.5,304200.0,7270.49267578125
2009-03-03,7359.2001953125,7199.10009765625,7315.89990234375,7219.39990234375,292600.0,7219.392578125
2009-03-04,7390.7001953125,7257.39990234375,7295.5,7357.5,254400.0,7357.49267578125
2009-03-05,7297.0,7025.89990234375,7295.2998046875,7025.89990234375,318800.0,7025.892578125
2009-03-06,7086.7998046875,6883.2998046875,7061.89990234375,6936.89990234375,327600.0,6936.89306640625
2009-03-09,6970.0,6702.60009765625,6965.39990234375,6817.39990234375,332800.0,6817.39306640625
2009-03-10,7153.2998046875,6771.7001953125,6808.10009765625,7153.2998046875,371800.0,7153.29248046875
2009-03-11,7357.10009765625,7063.2998046875,7143.0,7204.7001953125,315000.0,7204.69287109375
2009-03-12,7340.5,7008.60009765625,7142.7998046875,7340.5,272000.0,7340.49267578125
