Date,High,Low,Open,Close,Volume,Adj Close
2009-01-05,9127.3798828125,8987.3603515625,8991.2099609375,9043.1201171875,84900000.0,9043.1201171875
2009-01-06,9171.0302734375,9029.9404296875,9130.009765625,9080.83984375,154800000.0,9080.83984375
2009-01-07,9325.349609375,9106.0498046875,9133.7998046875,9239.240234375,205600000.0,9239.240234375
2009-01-08,9148.830078125,8876.419921875,9143.2099609375,8876.419921875,149900000.0,8876.419921875
2009-01-09,8956.849609375,8773.2001953125,8932.7099609375,8836.7998046875,137000000.0,8836.7998046875
2009-01-13,8732.9296875,8405.5,8732.6298828125,8413.91015625,135600000.0,8413.91015625
2009-01-14,8516.0703125,8359.16015625,8425.75,8438.4501953125,132700000.0,8438.4501953125
2009-01-15,8309.3798828125,7997.72998046875,8309.3798828125,8023.31005859375,158300000.0,8023.31005859375
2009-01-16,8283.91015625,8067.47021484375,8125.2001953125,8230.150390625,140600000.0,8230.150390625
2009-01-19,8351.6796875,8221.83984375,8318.259765625,8256.849609375,102600000.0,8256.849609375
2009-01-20,8190.419921875,7962.4599609375,8187.14013671875,8065.7900390625,127900000.0,8065.7900390625
2009-01-21,8009.22021484375,7829.2998046875,7949.9599609375,7901.64013671875,147100000.0,7901.64013671875
2009-01-22,8051.740234375,7809.89013671875,7988.2998046875,8051.740234375,142600000.0,8051.740234375
2009-01-23,7965.41015625,7745.25,7965.41015625,7745.25,119800000.0,7745.25
2009-01-26,7807.16015625,7671.0400390625,7714.259765625,7682.14013671875,115000000.0,7682.14013671875
2009-01-27,8115.14990234375,7782.06982421875,7782.89990234375,8061.06982421875,152500000.0,8061.06982421875
2009-01-28,8171.6298828125,7936.58984375,8052.25,8106.2900390625,140000000.0,8106.2900390625
2009-01-29,8305.3798828125,8138.990234375,8201.16015625,8251.240234375,160300000.0,8251.240234375
2009-01-30,8142.8798828125,7922.39013671875,8142.8798828125,7994.0498046875,148000000.0,7994.0498046875
2009-02-02,7955.75,7795.27001953125,7908.509765625,7873.97998046875,159700000.0,7873.97998046875
2009-02-03,8084.41015625,7800.7998046875,7862.9501953125,7825.509765625,181500000.0,7825.509765625
2009-02-04,8084.97021484375,7863.64990234375,7897.240234375,8038.93994140625,156800000.0,8038.93994140625
