Date,High,Low,Open,Close,Volume,Adj Close
2008-12-31,3264.5,3217.969970703125,3242.300048828125,3217.969970703125,39347200.0,3217.969970703125
2009-01-02,3349.68994140625,3219.550048828125,3240.75,3349.68994140625,76923000.0,3349.68994140625
2009-01-05,3382.85009765625,3323.1201171875,3381.280029296875,3359.919921875,121291200.0,3359.919921875
2009-01-06,3426.0400390625,3339.2900390625,3372.780029296875,3396.219970703125,131786400.0,3396.219970703125
2009-01-07,3403.330078125,3316.60009765625,3378.989990234375,3346.090087890625,143934600.0,3346.090087890625
2009-01-08,3346.280029296875,3269.800048828125,3308.639892578125,3324.330078125,117238100.0,3324.330078125
2009-01-09,3368.300048828125,3271.030029296875,3337.840087890625,3299.5,110150500.0,3299.5
2009-01-12,3305.4599609375,3236.469970703125,3287.580078125,3246.1201171875,103393400.0,3246.1201171875
2009-01-13,3234.52001953125,3154.2900390625,3232.25,3197.889892578125,140367100.0,3197.889892578125
2009-01-14,3219.3701171875,3018.06005859375,3216.8798828125,3052.0,170760500.0,3052.0
2009-01-15,3071.550048828125,2962.56005859375,3056.949951171875,2995.8798828125,171376700.0,2995.8798828125
2009-01-16,3107.85009765625,3009.5,3059.2099609375,3016.75,168809900.0,3016.75
2009-01-19,3083.389892578125,2949.639892578125,3069.919921875,2989.68994140625,122394500.0,2989.68994140625
2009-01-20,3031.550048828125,2912.530029296875,2984.81005859375,2925.280029296875,149771200.0,2925.280029296875
2009-01-21,2947.64990234375,2841.8701171875,2885.090087890625,2905.570068359375,228844300.0,2905.570068359375
2009-01-22,2981.10009765625,2864.739990234375,2964.659912109375,2869.6201171875,163124100.0,2869.6201171875
2009-01-23,2885.6201171875,2770.090087890625,2869.22998046875,2849.139892578125,169838300.0,2849.139892578125
2009-01-26,2968.110107421875,2834.5400390625,2838.739990234375,2955.3701171875,170960700.0,2955.3701171875
2009-01-27,2970.949951171875,2907.639892578125,2970.449951171875,2954.530029296875,155556600.0,2954.530029296875
2009-01-28,3085.68994140625,2989.679931640625,2998.35009765625,3076.010009765625,188188100.0,3076.010009765625
2009-01-29,3064.139892578125,2986.010009765625,3054.14990234375,3009.75,153131800.0,3009.75
2009-01-30,3028.090087890625,2949.389892578125,2999.4599609375,2973.919921875,178904700.0,2973.919921875
2009-02-02,2940.6298828125,2867.679931640625,2929.18994140625,2930.050048828125,125600900.0,2930.050048828125
2009-02-03,2989.169921875,2899.219970703125,2951.31005859375,2982.389892578125,138869300.0,2982.389892578125
2009-02-04,3097.72998046875,2988.449951171875,3007.9599609375,3068.989990234375,174172400.0,3068.989990234375
2009-02-05,3069.110107421875,2976.590087890625,3011.1298828125,3066.2900390625,147302400.0,3066.2900390625
2009-02-06,3146.68994140625,3056.919921875,3090.080078125,3122.7900390625,186071000.0,3122.7900390625
2009-02-09,3146.1298828125,3089.77001953125,3110.60009765625,3134.8701171875,131155900.0,3134.8701171875
2009-02-10,3124.050048828125,3020.75,3102.300048828125,3020.75,144477500.0,3020.75
2009-02-11,3034.010009765625,2986.2099609375,2995.75,3027.719970703125,147214700.0,3027.719970703125
2009-02-12,3012.06005859375,2932.409912109375,3010.47998046875,2964.340087890625,155609300.0,2964.340087890625
2009-02-13,3044.72998046875,2986.280029296875,3012.179931640625,2997.860107421875,123697400.0,2997.860107421875
2009-02-16,2994.409912109375,2960.77001953125,2977.169921875,2962.219970703125,85249400.0,2962.219970703125
2009-02-17,2935.7900390625,2854.760009765625,2933.360107421875,2875.22998046875,154159900.0,2875.22998046875
