Date,High,Low,Open,Close,Volume,Adj Close
2009-01-02,40265.0,37550.0,37550.0,40244.0,1055200.0,40244.0
2009-01-05,41889.0,39526.0,40243.0,41519.0,1909200.0,41519.0
2009-01-06,42363.0,41520.0,41520.0,42312.0,1791000.0,42312.0
2009-01-07,42308.0,40563.0,42308.0,40820.0,1383600.0,40820.0
2009-01-08,41991.0,40251.0,40819.0,41991.0,1556000.0,41991.0
2009-01-09,42525.0,41181.0,41992.0,41583.0,1573400.0,41583.0
2009-01-12,41585.0,39345.0,41585.0,39403.0,1554600.0,39403.0
2009-01-13,40323.0,38623.0,39397.0,39544.0,1798400.0,39544.0
2009-01-14,39570.0,37658.0,39537.0,37982.0,2198400.0,37982.0
2009-01-15,39197.0,36806.0,37993.0,39151.0,2029400.0,39151.0
2009-01-16,39904.0,38578.0,39149.0,39342.0,1734200.0,39342.0
2009-01-19,39570.0,38700.0,39351.0,38828.0,791000.0,38828.0
2009-01-20,39174.0,37272.0,38828.0,37272.0,1417800.0,37272.0
2009-01-21,38543.0,37279.0,37279.0,38543.0,1672000.0,38543.0
2009-01-22,38845.0,37255.0,38543.0,37894.0,1744600.0,37894.0
2009-01-23,38660.0,36744.0,37891.0,38132.0,1433000.0,38132.0
2009-01-26,39065.0,37831.0,38130.0,38509.0,1493800.0,38509.0
2009-01-27,39025.0,38422.0,38511.0,38699.0,1423800.0,38699.0
2009-01-28,40438.0,38704.0,38704.0,40227.0,2132400.0,40227.0
2009-01-29,40229.0,39369.0,40229.0,39638.0,1330400.0,39638.0
2009-01-30,40273.0,39185.0,39637.0,39301.0,1477600.0,39301.0
2009-02-02,39364.0,38453.0,39296.0,38666.0,1334600.0,38666.0
2009-02-03,39765.0,38655.0,38665.0,39747.0,1545000.0,39747.0
2009-02-04,41490.0,39746.0,39746.0,40129.0,2408600.0,40129.0
2009-02-05,41373.0,39791.0,40120.0,41109.0,1932800.0,41109.0
2009-02-06,42873.0,41110.0,41110.0,42756.0,2180000.0,42756.0
2009-02-09,43441.0,41977.0,42755.0,42100.0,1749400.0,42100.0
2009-02-10,42819.0,40960.0,42101.0,41207.0,2280000.0,41207.0
2009-02-11,42032.0,40286.0,41207.0,40846.0,1673400.0,40846.0
2009-02-12,41082.0,39992.0,40827.0,40501.0,1782200.0,40501.0
2009-02-13,41833.0,40512.0,40512.0,41674.0,1445400.0,41674.0
2009-02-16,41841.0,41026.0,41672.0,41841.0,1088600.0,41841.0
2009-02-17,41838.0,39817.0,41838.0,39847.0,1729800.0,39847.0
2009-02-18,40434.0,39209.0,39848.0,39674.0,1654400.0,39674.0
2009-02-19,40433.0,39630.0,39675.0,39730.0,1162600.0,39730.0
2009-02-20,39725.0,38103.0,39725.0,38715.0,1711600.0,38715.0
2009-02-25,38933.0,37694.0,38712.0,38232.0,1216400.0,38232.0
2009-02-26,39219.0,38180.0,38234.0,38180.0,1520800.0,38180.0
2009-02-27,38801.0,37324.0,38178.0,38183.0,1654000.0,38183.0
2009-03-02,38180.0,36196.0,38180.0,36235.0,1728000.0,36235.0
2009-03-03,37085.0,35722.0,36236.0,36468.0,1731400.0,36468.0
2009-03-04,38554.0,36468.0,36468.0,38402.0,1796200.0,38402.0
2009-03-05,38391.0,36973.0,38391.0,37369.0,1354600.0,37369.0
2009-03-06,38309.0,36476.0,37367.0,37105.0,1481200.0,37105.0
2009-03-09,37464.0,36392.0,37103.0,36741.0,1067400.0,36741.0
2009-03-10,38804.0,36745.0,36745.0,38795.0,1788200.0,38795.0
2009-03-11,39310.0,38238.0,38795.0,38805.0,1401200.0,38805.0
2009-03-12,39304.0,38286.0,38806.0,39152.0,1631800.0,39152.0
2009-03-13,39707.0,38580.0,39152.0,39015.0,1595200.0,39015.0
2009-03-16,39713.0,38467.0,39018.0,38607.0,1526800.0,38607.0
2009-03-17,39511.0,38080.0,38608.0,39511.0,1456800.0,39511.0
2009-03-18,40551.0,38850.0,39508.0,40142.0,1731800.0,40142.0
2009-03-19,41137.0,40146.0,40146.0,40453.0,1902800.0,40453.0
2009-03-20,41053.0,40076.0,40453.0,40076.0,1394200.0,40076.0
2009-03-23,42509.0,40077.0,40077.0,42439.0,1883400.0,42439.0
2009-03-24,42439.0,41476.0,42439.0,41476.0,1826200.0,41476.0
2009-03-25,42623.0,41114.0,41478.0,41799.0,1956400.0,41799.0
2009-03-26,42680.0,41801.0,41801.0,42589.0,1640400.0,42589.0
2009-03-27,42589.0,41586.0,42589.0,41907.0,1342000.0,41907.0
2009-03-30,41909.0,40351.0,41909.0,40653.0,1508600.0,40653.0
2009-03-31,41610.0,40661.0,40661.0,40926.0,1591200.0,40926.0
2009-04-01,42005.0,40256.0,40918.0,41976.0,1671600.0,41976.0
2009-04-02,44286.0,41977.0,41977.0,43736.0,2363600.0,43736.0
2009-04-03,44610.0,43520.0,43738.0,44391.0,1882800.0,44391.0
2009-04-06,44385.0,43429.0,44385.0,44167.0,1466200.0,44167.0
2009-04-07,44471.0,43593.0,44163.0,43825.0,1707600.0,43825.0
2009-04-08,44390.0,43706.0,43828.0,44182.0,1782400.0,44182.0
2009-04-09,45702.0,44183.0,44183.0,45539.0,1923800.0,45539.0
2009-04-13,46179.0,45226.0,45536.0,45992.0,1552600.0,45992.0
2009-04-14,46591.0,45284.0,45989.0,45418.0,2127600.0,45418.0
2009-04-15,45453.0,44811.0,45420.0,45273.0,1758000.0,45273.0
2009-04-16,46211.0,45277.0,45277.0,46025.0,1770800.0,46025.0
2009-04-17,46187.0,45723.0,46018.0,45778.0,1465600.0,45778.0
2009-04-20,45778.0,44275.0,45778.0,44433.0,1272800.0,44433.0
2009-04-22,45369.0,44434.0,44434.0,44888.0,1364400.0,44888.0
2009-04-23,45804.0,44888.0,44888.0,45801.0,1243600.0,45801.0
2009-04-24,46946.0,45801.0,45801.0,46772.0,1528400.0,46772.0
2009-04-27,46772.0,45662.0,46772.0,45820.0,1687400.0,45820.0
2009-04-28,46138.0,44966.0,45819.0,45821.0,1792400.0,45821.0
2009-04-29,47410.0,45825.0,45825.0,47227.0,2053400.0,47227.0
2009-04-30,48126.0,47235.0,47235.0,47290.0,2136000.0,47290.0
2009-05-04,50405.0,47290.0,47290.0,50405.0,2502000.0,50405.0
2009-05-05,50909.0,50013.0,50404.0,50670.0,1945400.0,50670.0
2009-05-06,52096.0,50672.0,50675.0,51499.0,2468600.0,51499.0
2009-05-07,52079.0,49743.0,51499.0,50058.0,2030200.0,50058.0
2009-05-08,51396.0,50051.0,50066.0,51396.0,1692800.0,51396.0
2009-05-11,51389.0,50060.0,51389.0,50976.0,1285600.0,50976.0
2009-05-12,51565.0,49808.0,50980.0,50326.0,1852000.0,50326.0
2009-05-13,50317.0,48430.0,50317.0,48679.0,1712200.0,48679.0
2009-05-14,49461.0,48284.0,48671.0,49446.0,1416200.0,49446.0
2009-05-15,49552.0,48796.0,49447.0,49007.0,1508800.0,49007.0
2009-05-18,51490.0,49012.0,49012.0,51463.0,1731600.0,51463.0
2009-05-19,52145.0,50987.0,51465.0,51347.0,2003200.0,51347.0
2009-05-20,52640.0,51143.0,51349.0,51245.0,2062000.0,51245.0
2009-05-21,51244.0,49565.0,51244.0,50087.0,1681000.0,50087.0
2009-05-22,50893.0,49989.0,50089.0,50568.0,1308800.0,50568.0
2009-05-25,50969.0,50558.0,50558.0,50816.0,491000.0,50816.0
2009-05-26,51934.0,50074.0,50817.0,51841.0,1456600.0,51841.0
2009-05-27,53092.0,51637.0,51840.0,51792.0,1731400.0,51792.0
2009-05-28,53041.0,51795.0,51795.0,53041.0,1518800.0,53041.0
2009-05-29,53806.0,52432.0,53047.0,53198.0,2841400.0,53198.0
2009-06-01,54857.0,53202.0,53202.0,54486.0,1803000.0,54486.0
2009-06-02,54955.0,53850.0,54486.0,54000.0,1919000.0,54000.0
2009-06-03,54001.0,51643.0,53999.0,52087.0,2037400.0,52087.0
2009-06-04,53464.0,51745.0,52094.0,53464.0,1398400.0,53464.0
2009-06-05,54627.0,53050.0,53474.0,53341.0,1442200.0,53341.0
2009-06-08,53905.0,52483.0,53340.0,53630.0,1184800.0,53630.0
2009-06-09,54102.0,52845.0,53633.0,53157.0,1228400.0,53157.0
2009-06-10,54048.0,52819.0,53159.0,53411.0,1437800.0,53411.0
2009-06-12,53936.0,53143.0,53411.0,53558.0,1421800.0,53558.0
2009-06-15,53558.0,51252.0,53558.0,52034.0,1662800.0,52034.0
2009-06-16,52494.0,51166.0,52035.0,51206.0,1328600.0,51206.0
2009-06-17,51197.0,50265.0,51197.0,51046.0,1638000.0,51046.0
2009-06-18,51275.0,50510.0,51050.0,50903.0,1165000.0,50903.0
2009-06-19,51665.0,50908.0,50908.0,51374.0,1225000.0,51374.0
2009-06-22,51367.0,49411.0,51367.0,49495.0,1602000.0,49495.0
2009-06-23,49902.0,49130.0,49496.0,49814.0,1395200.0,49814.0
2009-06-24,50758.0,49520.0,49819.0,49672.0,1370200.0,49672.0
2009-06-25,51515.0,49327.0,49668.0,51515.0,1591600.0,51515.0
2009-06-26,51935.0,51341.0,51517.0,51486.0,1220400.0,51486.0
2009-06-29,52275.0,51488.0,51488.0,52138.0,1052800.0,52138.0
2009-06-30,52435.0,51102.0,52143.0,51465.0,1321200.0,51465.0
